Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-11 08:26:54,ASI,160005670676951,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,20,292003,20cc,2016-04-11 08:21:34,2016-04-11 09:29:04,1.6,67.0,2.1
2016-04-11 08:27:20,ASI,160005741828631,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,20,292003,20cc,2016-04-11 08:21:34,2016-04-11 09:29:04,1.6,67.0,2.1
2016-04-11 08:27:24,ASI,160005586580958,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,20,292003,20cc,2016-04-11 08:21:34,2016-04-11 09:29:04,1.6,67.0,2.1
2016-04-11 09:08:16,ASI,160005586927191,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,20,292003,20cc,2016-04-11 08:21:34,2016-04-11 09:29:04,1.6,67.0,2.1
2016-04-11 09:35:19,ASI,160011833210944,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:35:22,ASI,160005327771031,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:35:32,ASI,160005501495514,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:38:41,Reg SV Regular,160005277962713,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,17.9,Unlmtd,,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:40:03,ASI,160042245085129,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:41:29,ASI,160028111060270,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:45:54,ASI,160005689770399,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:49:39,ASI,160005320163038,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:51:13,ASI,160011832454469,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:55:05,Reg SV Regular,160004844596955,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,3.5,Unlmtd,,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 09:58:45,Reg SV Regular,160008207379396,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,1.5,Unlmtd,,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 10:02:04,Reg SV Regular,160002377718467,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,15.75,Unlmtd,,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 10:17:26,ASI,160041880230727,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,27,292004,20cc,2016-04-11 09:29:49,2016-04-11 10:35:49,2.8,68.0,0.8
2016-04-11 10:36:33,Reg SV Sr/Dis,1701357368484327681,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,5.3,Unlmtd,,Success,First Transit,3219,10,35,292005,20cc,2016-04-11 10:36:04,2016-04-11 11:45:50,1.1,71.0,-0.2
2016-04-11 10:39:55,ASI,160005584782879,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,35,292005,20cc,2016-04-11 10:36:04,2016-04-11 11:45:50,1.1,71.0,-0.2
2016-04-11 10:40:14,Reg SV Regular,160041792608887,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,78.25,Unlmtd,,Success,First Transit,3219,10,35,292005,20cc,2016-04-11 10:36:04,2016-04-11 11:45:50,1.1,71.0,-0.2
2016-04-11 10:50:27,ASI,160008085101276,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,35,292005,20cc,2016-04-11 10:36:04,2016-04-11 11:45:50,1.1,71.0,-0.2
2016-04-11 10:59:25,ASI,160008050481323,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,35,292005,20cc,2016-04-11 10:36:04,2016-04-11 11:45:50,1.1,71.0,-0.2
2016-04-11 11:17:03,EZ Pass S/D Z0,160001785491170,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,35,292005,20cc,2016-04-11 10:36:04,2016-04-11 11:45:50,1.1,71.0,-0.2
2016-04-11 11:17:11,ASI,160005328246876,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,35,292005,20cc,2016-04-11 10:36:04,2016-04-11 11:45:50,1.1,71.0,-0.2
2016-04-11 11:27:10,ASI,160012140273187,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,35,292005,20cc,2016-04-11 10:36:04,2016-04-11 11:45:50,1.1,71.0,-0.2
2016-04-11 11:48:41,ASI,160036513746198,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-11 11:46:36,2016-04-11 13:00:21,0.6,73.0,1.4
2016-04-11 11:48:46,Reg SV Regular,160003099267429,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,20.5,Unlmtd,,Success,First Transit,3219,11,46,292006,20cc,2016-04-11 11:46:36,2016-04-11 13:00:21,0.6,73.0,1.4
2016-04-11 11:48:50,ASI,160038273252276,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-11 11:46:36,2016-04-11 13:00:21,0.6,73.0,1.4
2016-04-11 11:48:54,ASI,160005652384152,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-11 11:46:36,2016-04-11 13:00:21,0.6,73.0,1.4
2016-04-11 11:50:21,ASI,160005649035032,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-11 11:46:36,2016-04-11 13:00:21,0.6,73.0,1.4
2016-04-11 11:50:27,ASI,160005327329756,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-11 11:46:36,2016-04-11 13:00:21,0.6,73.0,1.4
2016-04-11 11:52:17,ASI,160008073276312,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-11 11:46:36,2016-04-11 13:00:21,0.6,73.0,1.4
