Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-28 07:20:54,ASI,160005334705113,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,1,301003,31,2016-04-28 07:01:21,2016-04-28 07:29:37,0.4,29.0,-0.4
2016-04-28 07:53:07,ASI,160011831873024,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,38,301004,31,2016-04-28 07:39:21,2016-04-28 08:12:51,1.4,29.0,5.9
2016-04-28 08:10:12,ASI,160005501131358,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,38,301004,31,2016-04-28 07:39:21,2016-04-28 08:12:51,1.4,29.0,5.9
2016-04-28 08:10:18,ASI,160008147302557,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,38,301004,31,2016-04-28 07:39:21,2016-04-28 08:12:51,1.4,29.0,5.9
2016-04-28 08:13:49,ASI,160008073276312,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,7,301005,31,2016-04-28 08:13:21,2016-04-28 08:42:21,6.4,29.0,6.4
2016-04-28 09:13:29,DCFS EZ (New),1700754983236563200,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,46,301006,31,2016-04-28 08:47:21,2016-04-28 09:17:06,1.4,29.0,2.1
2016-04-28 09:22:25,ASI,160033079622343,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,15,301007,31,2016-04-28 09:17:21,2016-04-28 09:47:06,2.4,28.0,4.1
2016-04-28 09:24:33,ASI,160020977624166,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,15,301007,31,2016-04-28 09:17:21,2016-04-28 09:47:06,2.4,28.0,4.1
2016-04-28 09:34:51,EZ Pass AdultZ0,160007941114119,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,12.9,Unlmtd,0.0,Success,First Transit,3219,9,15,301007,31,2016-04-28 09:17:21,2016-04-28 09:47:06,2.4,28.0,4.1
2016-04-28 09:55:08,ASI,160033064617860,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,53,301008,31,2016-04-28 09:54:36,2016-04-28 10:24:36,1.6,29.0,2.6
