Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-26 06:34:35,ASI,160033081218502,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,2.0,Unlmtd,0.0,Success,First Transit,3219,6,32,201002,20cw,2016-04-26 06:33:46,2016-04-26 07:25:01,1.8,46.0,7.0
2016-04-26 06:53:52,EZ Pass AdultZ0,160008256104158,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,6,32,201002,20cw,2016-04-26 06:33:46,2016-04-26 07:25:01,1.8,46.0,7.0
2016-04-26 07:14:50,ASI,160005585799195,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,6,32,201002,20cw,2016-04-26 06:33:46,2016-04-26 07:25:01,1.8,46.0,7.0
2016-04-26 07:18:14,Reg SV Regular,160008275558558,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,7.75,Unlmtd,,Success,First Transit,3219,6,32,201002,20cw,2016-04-26 06:33:46,2016-04-26 07:25:01,1.8,46.0,7.0
2016-04-26 07:18:56,ASI,160008050520369,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,6,32,201002,20cw,2016-04-26 06:33:46,2016-04-26 07:25:01,1.8,46.0,7.0
2016-04-26 07:23:13,Reg SV Regular,160003099267429,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,9.0,Unlmtd,,Success,First Transit,3219,6,32,201002,20cw,2016-04-26 06:33:46,2016-04-26 07:25:01,1.8,46.0,7.0
2016-04-26 07:30:02,ASI,160041274532001,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,28,201003,20cw,2016-04-26 07:29:16,2016-04-26 08:24:31,1.3,51.0,5.5
2016-04-26 07:33:25,Reg SV Regular,160008183370393,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,23.0,Unlmtd,,Success,First Transit,3219,7,28,201003,20cw,2016-04-26 07:29:16,2016-04-26 08:24:31,1.3,51.0,5.5
2016-04-26 07:35:13,Reg SV Regular,160008063538390,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,1.25,Unlmtd,,Success,First Transit,3219,7,28,201003,20cw,2016-04-26 07:29:16,2016-04-26 08:24:31,1.3,51.0,5.5
2016-04-26 07:39:20,Reg SV Regular,160008114679839,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,0.75,Unlmtd,,Success,First Transit,3219,7,28,201003,20cw,2016-04-26 07:29:16,2016-04-26 08:24:31,1.3,51.0,5.5
2016-04-26 07:44:44,ASI,160012373523902,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,28,201003,20cw,2016-04-26 07:29:16,2016-04-26 08:24:31,1.3,51.0,5.5
2016-04-26 07:49:19,Reg SV Regular,160008464463511,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,7.0,Unlmtd,,Success,First Transit,3219,7,28,201003,20cw,2016-04-26 07:29:16,2016-04-26 08:24:31,1.3,51.0,5.5
2016-04-26 08:37:22,ASI,160011559744860,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-26 08:30:46,2016-04-26 09:24:31,1.8,55.0,0.5
2016-04-26 08:38:49,Reg SV Regular,160008350528476,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,5.5,Unlmtd,,Success,First Transit,3219,8,29,201004,20cw,2016-04-26 08:30:46,2016-04-26 09:24:31,1.8,55.0,0.5
2016-04-26 08:41:44,Reg SV Sr/Dis,160005283159197,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,10.4,Unlmtd,,Success,First Transit,3219,8,29,201004,20cw,2016-04-26 08:30:46,2016-04-26 09:24:31,1.8,55.0,0.5
2016-04-26 08:41:46,Reg SV Sr/Dis,160005806355678,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,12.2,Unlmtd,,Success,First Transit,3219,8,29,201004,20cw,2016-04-26 08:30:46,2016-04-26 09:24:31,1.8,55.0,0.5
2016-04-26 08:43:50,ASI,160005292758559,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-26 08:30:46,2016-04-26 09:24:31,1.8,55.0,0.5
2016-04-26 09:10:01,Reg SV Regular,160008469931355,,3219,SV Exit (Tag Off),,1,0.0,0.0,0.0,0.0,4.9,Unlmtd,,Success,First Transit,3219,8,29,201004,20cw,2016-04-26 08:30:46,2016-04-26 09:24:31,1.8,55.0,0.5
2016-04-26 09:10:03,ASI,160005535028315,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-26 08:30:46,2016-04-26 09:24:31,1.8,55.0,0.5
2016-04-26 09:23:52,Reg SV College,160005617941278,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,12.75,Unlmtd,,Success,First Transit,3219,8,29,201004,20cw,2016-04-26 08:30:46,2016-04-26 09:24:31,1.8,55.0,0.5
2016-04-26 09:46:16,ASI,160005498569438,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,34,201005,20cw,2016-04-26 09:35:01,2016-04-26 10:29:46,1.0,55.0,0.8
2016-04-26 10:00:39,ASI,160008072276313,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,34,201005,20cw,2016-04-26 09:35:01,2016-04-26 10:29:46,1.0,55.0,0.8
2016-04-26 10:14:29,ASI,160008107731670,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,34,201005,20cw,2016-04-26 09:35:01,2016-04-26 10:29:46,1.0,55.0,0.8
2016-04-26 10:53:07,ASI,160008063710924,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,39,201006,20cw,2016-04-26 10:39:46,2016-04-26 11:37:31,0.8,56.0,2.5
2016-04-26 10:55:40,Reg SV Regular,160005180911831,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,2.5,Unlmtd,,Success,First Transit,3219,10,39,201006,20cw,2016-04-26 10:39:46,2016-04-26 11:37:31,0.8,56.0,2.5
2016-04-26 11:04:04,Reg SV Regular,160008697656790,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,8.75,Unlmtd,,Success,First Transit,3219,10,39,201006,20cw,2016-04-26 10:39:46,2016-04-26 11:37:31,0.8,56.0,2.5
