Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-25 06:09:47,EZ Pass AdultZ0,160002610954465,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,6,3,291001,20cc,2016-04-25 06:03:13,2016-04-25 06:59:13,0.2,56.0,0.2
2016-04-25 06:12:03,Reg SV Regular,160005528431518,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,11.0,Unlmtd,,Success,First Transit,3219,6,3,291001,20cc,2016-04-25 06:03:13,2016-04-25 06:59:13,0.2,56.0,0.2
2016-04-25 07:28:02,Reg SV Regular,160005392506395,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,7.5,Unlmtd,,Success,First Transit,3219,6,59,291002,20cc,2016-04-25 07:00:13,2016-04-25 08:00:13,1.2,61.0,0.2
2016-04-25 07:32:11,ASI,160041273463208,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,6,59,291002,20cc,2016-04-25 07:00:13,2016-04-25 08:00:13,1.2,61.0,0.2
2016-04-25 07:36:30,ASI,160033064617860,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,6,59,291002,20cc,2016-04-25 07:00:13,2016-04-25 08:00:13,1.2,61.0,0.2
2016-04-25 07:40:17,Reg SV Regular,160008074239194,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,18.25,Unlmtd,,Success,First Transit,3219,6,59,291002,20cc,2016-04-25 07:00:13,2016-04-25 08:00:13,1.2,61.0,0.2
2016-04-25 07:41:12,Reg SV Regular,160008595001347,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,12.05,Unlmtd,,Success,First Transit,3219,6,59,291002,20cc,2016-04-25 07:00:13,2016-04-25 08:00:13,1.2,61.0,0.2
2016-04-25 08:02:11,ASI,160041879618569,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,0,291003,20cc,2016-04-25 08:00:58,2016-04-25 09:06:29,1.0,67.0,-0.5
2016-04-25 08:05:50,Reg SV Regular,160007644872518,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,9.5,Unlmtd,,Success,First Transit,3219,8,0,291003,20cc,2016-04-25 08:00:58,2016-04-25 09:06:29,1.0,67.0,-0.5
2016-04-25 08:40:06,Reg SV Regular,160008367520151,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,6.5,Unlmtd,,Success,First Transit,3219,8,0,291003,20cc,2016-04-25 08:00:58,2016-04-25 09:06:29,1.0,67.0,-0.5
