Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-15 07:22:51,ASI,160008073276312,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,6,302002,32,2016-04-15 07:06:36,2016-04-15 07:40:50,0.6,28.0,6.8
2016-04-15 07:33:08,ASI,160011542575900,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,6,302002,32,2016-04-15 07:06:36,2016-04-15 07:40:50,0.6,28.0,6.8
2016-04-15 07:33:10,ASI,160008083381599,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,6,302002,32,2016-04-15 07:06:36,2016-04-15 07:40:50,0.6,28.0,6.8
2016-04-15 07:59:48,ASI,160005586917598,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,34,302003,31,2016-04-15 07:41:20,2016-04-15 08:09:35,7.3,29.0,6.6
2016-04-15 08:27:29,ASI,160019588884359,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,15,302004,32,2016-04-15 08:16:21,2016-04-15 08:45:06,1.4,29.0,1.1
2016-04-15 08:39:38,ASI,160008107513433,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,15,302004,32,2016-04-15 08:16:21,2016-04-15 08:45:06,1.4,29.0,1.1
2016-04-15 08:54:23,Reg SV Regular,160003002485829,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,0.15,Unlmtd,,Success,First Transit,3219,8,44,302005,32,2016-04-15 08:45:21,2016-04-15 09:14:35,1.4,26.0,4.6
2016-04-15 09:38:43,Reg SV Regular,160005048951193,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,13.75,Unlmtd,,Success,First Transit,3219,9,30,302006,32,2016-04-15 09:30:51,2016-04-15 09:58:21,0.9,27.0,1.4
2016-04-15 09:46:42,ASI,160005585799195,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,30,302006,32,2016-04-15 09:30:51,2016-04-15 09:58:21,0.9,27.0,1.4
2016-04-15 10:06:32,ASI,160036514838671,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,57,302007,31,2016-04-15 09:58:36,2016-04-15 10:24:36,1.6,27.0,0.6
