Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-20 07:53:03,Reg SV Regular,160008068298396,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,17.0,Unlmtd,,Success,First Transit,3219,7,28,201003,20cw,2016-04-20 07:28:18,2016-04-20 08:27:33,0.3,51.0,8.6
2016-04-20 08:38:41,ASI,160005688457113,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
2016-04-20 08:39:34,ASI,160008109794072,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
2016-04-20 08:39:37,Reg SV Regular,160008861197472,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,26.25,Unlmtd,,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
2016-04-20 08:39:42,Reg SV Sr/Dis,160005165107355,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,36.8,Unlmtd,,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
2016-04-20 08:43:20,ASI,160041880216965,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.5,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
2016-04-20 08:51:08,Reg SV Regular,160008482304473,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,8.5,Unlmtd,,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
2016-04-20 09:05:41,ASI,160033064689547,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
2016-04-20 09:08:44,ASI,160019589850912,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
2016-04-20 09:08:51,ASI,160005535028315,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,29,201004,20cw,2016-04-20 08:32:48,2016-04-20 09:23:34,3.8,55.0,-0.4
