Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-22 07:06:20,ASI,160008073276312,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,1,301003,31,2016-04-22 07:01:57,2016-04-22 07:27:13,1.0,29.0,-2.8
2016-04-22 07:20:06,Reg SV Sr/Dis,160026869864935,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,12.4,Unlmtd,,Success,First Transit,3219,7,1,301003,31,2016-04-22 07:01:57,2016-04-22 07:27:13,1.0,29.0,-2.8
2016-04-22 07:20:59,ASI,160005334705113,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,1,301003,31,2016-04-22 07:01:57,2016-04-22 07:27:13,1.0,29.0,-2.8
2016-04-22 07:24:46,EZ Pass AdultZ0,160023203717101,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.05,Unlmtd,0.0,Success,First Transit,3219,7,1,301003,31,2016-04-22 07:01:57,2016-04-22 07:27:13,1.0,29.0,-2.8
2016-04-22 08:08:49,ASI,160042245076169,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,7,38,301004,31,2016-04-22 07:38:42,2016-04-22 08:13:12,0.7,29.0,6.2
2016-04-22 08:33:04,ASI,160012139331426,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.75,Unlmtd,0.0,Success,First Transit,3219,8,7,301005,31,2016-04-22 08:13:42,2016-04-22 08:41:12,6.7,29.0,5.2
2016-04-22 08:48:50,ASI,160011832019262,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,46,301006,31,2016-04-22 08:46:42,2016-04-22 09:18:27,0.7,29.0,3.5
2016-04-22 08:51:56,Reg SV Sr/Dis,160034174711635,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,3.5,Unlmtd,,Success,First Transit,3219,8,46,301006,31,2016-04-22 08:46:42,2016-04-22 09:18:27,0.7,29.0,3.5
2016-04-22 09:04:46,ASI,160005688457113,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,46,301006,31,2016-04-22 08:46:42,2016-04-22 09:18:27,0.7,29.0,3.5
2016-04-22 09:07:43,ASI,160028112222994,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,46,301006,31,2016-04-22 08:46:42,2016-04-22 09:18:27,0.7,29.0,3.5
2016-04-22 09:10:51,ASI,160005519533595,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,46,301006,31,2016-04-22 08:46:42,2016-04-22 09:18:27,0.7,29.0,3.5
2016-04-22 09:15:24,ASI,160011825355749,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,46,301006,31,2016-04-22 08:46:42,2016-04-22 09:18:27,0.7,29.0,3.5
2016-04-22 09:15:30,ASI,160008073276312,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,8,46,301006,31,2016-04-22 08:46:42,2016-04-22 09:18:27,0.7,29.0,3.5
2016-04-22 09:19:57,ASI,160041555517440,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,15,301007,31,2016-04-22 09:18:42,2016-04-22 09:43:42,3.7,28.0,0.7
2016-04-22 09:32:36,ASI,160008289223835,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,15,301007,31,2016-04-22 09:18:42,2016-04-22 09:43:42,3.7,28.0,0.7
2016-04-22 10:09:41,ASI,160033079622343,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,53,301008,31,2016-04-22 09:54:27,2016-04-22 10:23:42,1.5,29.0,1.7
2016-04-22 10:21:13,ASI,160028112222994,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,53,301008,31,2016-04-22 09:54:27,2016-04-22 10:23:42,1.5,29.0,1.7
2016-04-22 10:21:58,ASI,160005519533595,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,53,301008,31,2016-04-22 09:54:27,2016-04-22 10:23:42,1.5,29.0,1.7
2016-04-22 10:29:17,ASI,160019588884359,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,22,301009,31,2016-04-22 10:24:27,2016-04-22 10:56:12,2.5,27.0,7.2
2016-04-22 10:31:14,EZ Pass AdultZ0,160008448430875,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.5,Unlmtd,0.0,Success,First Transit,3219,10,22,301009,31,2016-04-22 10:24:27,2016-04-22 10:56:12,2.5,27.0,7.2
2016-04-22 10:43:04,Reg SV Sr/Dis,160034174711635,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,3.15,Unlmtd,,Success,First Transit,3219,10,22,301009,31,2016-04-22 10:24:27,2016-04-22 10:56:12,2.5,27.0,7.2
2016-04-22 11:15:10,Reg SV Regular,160008424199197,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,16.0,Unlmtd,,Success,First Transit,3219,10,59,301010,32,2016-04-22 11:00:42,2016-04-22 11:30:27,1.7,31.0,0.5
2016-04-22 11:20:52,ASI,160011825355749,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,59,301010,32,2016-04-22 11:00:42,2016-04-22 11:30:27,1.7,31.0,0.5
2016-04-22 11:25:57,ASI,160033083816741,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,59,301010,32,2016-04-22 11:00:42,2016-04-22 11:30:27,1.7,31.0,0.5
2016-04-22 11:25:59,ASI,160008109026392,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,10,59,301010,32,2016-04-22 11:00:42,2016-04-22 11:30:27,1.7,31.0,0.5
2016-04-22 11:39:49,ASI,160008034289800,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,30,301011,31,2016-04-22 11:31:42,2016-04-22 11:59:27,1.7,28.0,1.5
2016-04-22 11:42:21,ASI,160008073830878,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,30,301011,31,2016-04-22 11:31:42,2016-04-22 11:59:27,1.7,28.0,1.5
2016-04-22 11:42:36,ASI,160005586531670,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.75,Unlmtd,0.0,Success,First Transit,3219,11,30,301011,31,2016-04-22 11:31:42,2016-04-22 11:59:27,1.7,28.0,1.5
2016-04-22 12:09:59,ASI,160041938303047,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,8,301012,31,2016-04-22 12:08:57,2016-04-22 12:45:12,1.0,34.0,3.2
2016-04-22 12:25:19,ASI,160008063906449,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,8,301012,31,2016-04-22 12:08:57,2016-04-22 12:45:12,1.0,34.0,3.2
2016-04-22 12:28:31,ASI,160012372698143,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,8,301012,31,2016-04-22 12:08:57,2016-04-22 12:45:12,1.0,34.0,3.2
2016-04-22 12:28:34,ASI,160005334431835,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,8,301012,31,2016-04-22 12:08:57,2016-04-22 12:45:12,1.0,34.0,3.2
2016-04-22 12:28:48,ASI,160019589209630,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,8,301012,31,2016-04-22 12:08:57,2016-04-22 12:45:12,1.0,34.0,3.2
2016-04-22 12:28:52,ASI,160019589762273,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,8,301012,31,2016-04-22 12:08:57,2016-04-22 12:45:12,1.0,34.0,3.2
2016-04-22 12:50:43,Reg SV Regular,160008465274073,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,13.0,Unlmtd,,Success,First Transit,3219,12,42,301013,31,2016-04-22 12:45:42,2016-04-22 13:09:27,3.7,27.0,0.5
2016-04-22 12:54:18,Reg SV Regular,160008454639518,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,0.75,Unlmtd,,Success,First Transit,3219,12,42,301013,31,2016-04-22 12:45:42,2016-04-22 13:09:27,3.7,27.0,0.5
2016-04-22 13:26:20,EZ Annual Z5,160036860536143,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,13,19,301014,31,2016-04-22 13:19:42,2016-04-22 13:57:00,0.7,36.0,2.0
2016-04-22 13:28:11,Reg SV Regular,160040463554537,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,4.4,Unlmtd,,Success,First Transit,3219,13,19,301014,31,2016-04-22 13:19:42,2016-04-22 13:57:00,0.7,36.0,2.0
2016-04-22 13:34:11,ASI,160005498843031,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,13,19,301014,31,2016-04-22 13:19:42,2016-04-22 13:57:00,0.7,36.0,2.0
